Variavel_1,Variavel_2,Pearson_r
pressure_1_of_furnace_a_bed_kpa,esp_comb_with_ff_a_inl_prs_2_kpa,-0.9222254559554356
esp_comb_with_ff_a_inl_prs_2_kpa,pressure_1_of_furnace_a_bed_kpa,-0.9222254559554356
u_valve_a_inlet_static_prs_kpa,furnace_bed_temp_10_12_sel_adegc,-0.9223862484839289
furnace_bed_temp_10_12_sel_adegc,u_valve_a_inlet_static_prs_kpa,-0.9223862484839289
flw_total_b_t_h,prs_of_condensate_pump_a_inlet_kpa,-0.9224959717759894
prs_of_condensate_pump_a_inlet_kpa,flw_total_b_t_h,-0.9224959717759894
flw_output_of_belt_coal_fdr_c1_t_h,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9230510426415096
prs_of_gas_in_ltr_side_a_outl_kpa,flw_output_of_belt_coal_fdr_c1_t_h,-0.9230510426415096
differential_prs_of_furnace_b_kpa,u_valve_a_inlet_static_prs_kpa,-0.923376539342883
u_valve_a_inlet_static_prs_kpa,differential_prs_of_furnace_b_kpa,-0.923376539342883
prs_of_hpfa_fan_c_outlet_head_kpa,prs_of_condensate_pump_a_outl_mpa,-0.923857184288797
prs_of_condensate_pump_a_outl_mpa,prs_of_hpfa_fan_c_outlet_head_kpa,-0.923857184288797
esp_comb_with_ff_b_inl_prs_1_kpa,pressure_1_of_furnace_a_bed_kpa,-0.9238645346544595
pressure_1_of_furnace_a_bed_kpa,esp_comb_with_ff_b_inl_prs_1_kpa,-0.9238645346544595
cur_of_primary_air_fan_mtr_a_a,esp_comb_with_ff_b_inl_prs_1_kpa,-0.9255433678071333
esp_comb_with_ff_b_inl_prs_1_kpa,cur_of_primary_air_fan_mtr_a_a,-0.9255433678071333
esp_comb_with_ff_b_inl_prs_1_kpa,flw_output_of_belt_coal_fdr_b2_t_h,-0.925971391526929
flw_output_of_belt_coal_fdr_b2_t_h,esp_comb_with_ff_b_inl_prs_1_kpa,-0.925971391526929
esp_comb_with_ff_b_outl_prs_kpa,te_no_6_hp_heater_ol_feed_wtr_adegc,-0.9259913167250892
te_no_6_hp_heater_ol_feed_wtr_adegc,esp_comb_with_ff_b_outl_prs_kpa,-0.9259913167250892
pressure_3_of_furnace_bed_kpa,prs_of_condensate_pump_a_inlet_kpa,-0.9261592874490068
prs_of_condensate_pump_a_inlet_kpa,pressure_3_of_furnace_bed_kpa,-0.9261592874490068
prs_of_condensate_pump_b_inlet_kpa,unit_actual_mw,-0.9268640180294282
unit_actual_mw,prs_of_condensate_pump_b_inlet_kpa,-0.9268640180294282
u_valve_a_inlet_static_prs_kpa,temp_3_of_furnace_b_inner_adegc,-0.9269757858678052
temp_3_of_furnace_b_inner_adegc,u_valve_a_inlet_static_prs_kpa,-0.9269757858678052
furnace_bed_temp_16_18_sel_adegc,u_valve_a_inlet_static_prs_kpa,-0.9277553627718882
u_valve_a_inlet_static_prs_kpa,furnace_bed_temp_16_18_sel_adegc,-0.9277553627718882
temp_1_of_furnace_b_inner_adegc,u_valve_a_inlet_static_prs_kpa,-0.927885408592524
u_valve_a_inlet_static_prs_kpa,temp_1_of_furnace_b_inner_adegc,-0.927885408592524
temp_of_4_lph_outl_wtr_adegc,esp_comb_with_ff_b_inl_prs_1_kpa,-0.9280993396859656
esp_comb_with_ff_b_inl_prs_1_kpa,temp_of_4_lph_outl_wtr_adegc,-0.9280993396859656
flw_output_of_belt_coal_fdr_b2_t_h,prs_of_gas_in_ltr_side_b_outl_kpa,-0.9284403713081055
prs_of_gas_in_ltr_side_b_outl_kpa,flw_output_of_belt_coal_fdr_b2_t_h,-0.9284403713081055
furnace_bed_temp_1_3_sel_adegc,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9288533041773365
prs_of_gas_in_ltr_side_a_outl_kpa,furnace_bed_temp_1_3_sel_adegc,-0.9288533041773365
flw_output_of_belt_coal_fdr_b2_t_h,esp_comb_with_ff_b_inl_prs_2_kpa,-0.9290286687548774
esp_comb_with_ff_b_inl_prs_2_kpa,flw_output_of_belt_coal_fdr_b2_t_h,-0.9290286687548774
hot_reheat_steam_temperature_1_adegc,prs_of_condensate_pump_b_inlet_kpa,-0.9295535317209002
prs_of_condensate_pump_b_inlet_kpa,hot_reheat_steam_temperature_1_adegc,-0.9295535317209002
te_no_6_hp_heater_ol_feed_wtr_adegc,u_valve_a_inlet_static_prs_kpa,-0.9299489296083111
u_valve_a_inlet_static_prs_kpa,te_no_6_hp_heater_ol_feed_wtr_adegc,-0.9299489296083111
main_steam_flow_sel_t_h,prs_of_condensate_pump_a_inlet_kpa,-0.9304835386238116
prs_of_condensate_pump_a_inlet_kpa,main_steam_flow_sel_t_h,-0.9304835386238116
cur_of_induced_draft_fan_mtr_b_a,prs_of_gas_in_ltr_side_b_outl_kpa,-0.9305485025042851
prs_of_gas_in_ltr_side_b_outl_kpa,cur_of_induced_draft_fan_mtr_b_a,-0.9305485025042851
flw_output_of_belt_coal_fdr_a1_t_h,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9307602069781882
prs_of_gas_in_ltr_side_a_outl_kpa,flw_output_of_belt_coal_fdr_a1_t_h,-0.9307602069781882
flw_output_of_belt_coal_fdr_b2_t_h,prs_of_gas_in_ecmz_side_b_outl_kpa,-0.9308711756160288
prs_of_gas_in_ecmz_side_b_outl_kpa,flw_output_of_belt_coal_fdr_b2_t_h,-0.9308711756160288
esp_comb_with_ff_a_inl_prs_2_kpa,flw_output_of_belt_coal_fdr_b2_t_h,-0.9316869489029342
flw_output_of_belt_coal_fdr_b2_t_h,esp_comb_with_ff_a_inl_prs_2_kpa,-0.9316869489029342
status_operacao,prs_of_condensate_pump_a_inlet_kpa,-0.9318124111666866
prs_of_condensate_pump_a_inlet_kpa,status_operacao,-0.9318124111666866
temp_of_4_lph_outl_wtr_adegc,esp_comb_with_ff_b_outl_prs_kpa,-0.9321768436334043
esp_comb_with_ff_b_outl_prs_kpa,temp_of_4_lph_outl_wtr_adegc,-0.9321768436334043
prs_of_gas_in_ltr_side_b_outl_kpa,flw_output_of_belt_coal_fdr_b3_t_h,-0.9334452682694111
flw_output_of_belt_coal_fdr_b3_t_h,prs_of_gas_in_ltr_side_b_outl_kpa,-0.9334452682694111
prs_of_gas_in_ecmz_side_b_outl_kpa,temp_of_4_lph_outl_wtr_adegc,-0.9336687833111227
temp_of_4_lph_outl_wtr_adegc,prs_of_gas_in_ecmz_side_b_outl_kpa,-0.9336687833111227
prs_of_condensate_pump_b_inlet_kpa,te_of_hot_pri_air_in_aph_outl_adegc,-0.9337729924542314
te_of_hot_pri_air_in_aph_outl_adegc,prs_of_condensate_pump_b_inlet_kpa,-0.9337729924542314
prs_of_condensate_pump_b_inlet_kpa,temp_of_gas_in_ltr_side_b_outl_adegc,-0.9339138140296979
temp_of_gas_in_ltr_side_b_outl_adegc,prs_of_condensate_pump_b_inlet_kpa,-0.9339138140296979
prs_of_gas_in_ltr_side_a_outl_kpa,flw_total_c_t_h,-0.9339400487878267
flw_total_c_t_h,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9339400487878267
esp_comb_with_ff_a_inl_prs_2_kpa,temp_of_4_lph_outl_wtr_adegc,-0.9350075595305114
temp_of_4_lph_outl_wtr_adegc,esp_comb_with_ff_a_inl_prs_2_kpa,-0.9350075595305114
porcentagem_de_ar_primario_,prs_of_condensate_pump_a_inlet_kpa,-0.9350959796331931
prs_of_condensate_pump_a_inlet_kpa,porcentagem_de_ar_primario_,-0.9350959796331931
flw_output_of_belt_coal_fdr_b3_t_h,esp_comb_with_ff_b_inl_prs_1_kpa,-0.9355778794212003
esp_comb_with_ff_b_inl_prs_1_kpa,flw_output_of_belt_coal_fdr_b3_t_h,-0.9355778794212003
cur_of_induced_draft_fan_mtr_b_a,prs_of_gas_in_ecmz_side_b_outl_kpa,-0.9356323726554122
prs_of_gas_in_ecmz_side_b_outl_kpa,cur_of_induced_draft_fan_mtr_b_a,-0.9356323726554122
flw_output_of_belt_coal_fdr_b3_t_h,prs_of_gas_in_ecmz_side_b_outl_kpa,-0.9358838317510962
prs_of_gas_in_ecmz_side_b_outl_kpa,flw_output_of_belt_coal_fdr_b3_t_h,-0.9358838317510962
flw_output_of_belt_coal_fdr_b3_t_h,esp_comb_with_ff_b_inl_prs_2_kpa,-0.9360163340268799
esp_comb_with_ff_b_inl_prs_2_kpa,flw_output_of_belt_coal_fdr_b3_t_h,-0.9360163340268799
prs_of_gas_in_ltr_side_b_outl_kpa,flw_output_of_belt_coal_fdr_b4_t_h,-0.9362183417471035
flw_output_of_belt_coal_fdr_b4_t_h,prs_of_gas_in_ltr_side_b_outl_kpa,-0.9362183417471035
prs_of_condensate_pump_b_inlet_kpa,miain_steam_temperature_adegc,-0.9368174595338263
miain_steam_temperature_adegc,prs_of_condensate_pump_b_inlet_kpa,-0.9368174595338263
furnace_bed_temp_4_6_sel_adegc,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9368743207998852
prs_of_gas_in_ltr_side_a_outl_kpa,furnace_bed_temp_4_6_sel_adegc,-0.9368743207998852
prs_of_gas_in_ltr_side_b_outl_kpa,temp_of_4_lph_outl_wtr_adegc,-0.9370051994993789
temp_of_4_lph_outl_wtr_adegc,prs_of_gas_in_ltr_side_b_outl_kpa,-0.9370051994993789
esp_comb_with_ff_b_inl_prs_1_kpa,flw_output_of_belt_coal_fdr_b4_t_h,-0.9374968940409717
flw_output_of_belt_coal_fdr_b4_t_h,esp_comb_with_ff_b_inl_prs_1_kpa,-0.9374968940409717
total_fuel_flow_t_h,prs_of_condensate_pump_b_inlet_kpa,-0.9375441260932668
prs_of_condensate_pump_b_inlet_kpa,total_fuel_flow_t_h,-0.9375441260932668
esp_comb_with_ff_b_inl_prs_2_kpa,cur_of_induced_draft_fan_mtr_b_a,-0.9376826321834248
cur_of_induced_draft_fan_mtr_b_a,esp_comb_with_ff_b_inl_prs_2_kpa,-0.9376826321834248
esp_comb_with_ff_b_inl_prs_1_kpa,flw_output_of_belt_coal_fdr_a2_t_h,-0.9379573753371355
flw_output_of_belt_coal_fdr_a2_t_h,esp_comb_with_ff_b_inl_prs_1_kpa,-0.9379573753371355
esp_comb_with_ff_a_inl_prs_2_kpa,flw_output_of_belt_coal_fdr_b3_t_h,-0.9380520714292493
flw_output_of_belt_coal_fdr_b3_t_h,esp_comb_with_ff_a_inl_prs_2_kpa,-0.9380520714292493
temp_of_gas_in_ltr_side_b_inl_adegc,prs_of_condensate_pump_b_inlet_kpa,-0.9381183309813156
prs_of_condensate_pump_b_inlet_kpa,temp_of_gas_in_ltr_side_b_inl_adegc,-0.9381183309813156
prs_of_gas_in_ltr_side_b_outl_kpa,flw_output_of_belt_coal_fdr_a2_t_h,-0.9385753058969217
flw_output_of_belt_coal_fdr_a2_t_h,prs_of_gas_in_ltr_side_b_outl_kpa,-0.9385753058969217
u_valve_a_inlet_static_prs_kpa,pressure_of_sa_fan_b_outlet_kpa,-0.9386385701618398
pressure_of_sa_fan_b_outlet_kpa,u_valve_a_inlet_static_prs_kpa,-0.9386385701618398
flw_output_of_belt_coal_fdr_a2_t_h,esp_comb_with_ff_b_inl_prs_2_kpa,-0.9389969592751811
esp_comb_with_ff_b_inl_prs_2_kpa,flw_output_of_belt_coal_fdr_a2_t_h,-0.9389969592751811
esp_comb_with_ff_a_inl_prs_2_kpa,cur_of_induced_draft_fan_mtr_b_a,-0.9392770778028985
cur_of_induced_draft_fan_mtr_b_a,esp_comb_with_ff_a_inl_prs_2_kpa,-0.9392770778028985
temperature_of_cyclone_c_inlet_adegc,prs_of_condensate_pump_b_inlet_kpa,-0.939324988615912
prs_of_condensate_pump_b_inlet_kpa,temperature_of_cyclone_c_inlet_adegc,-0.939324988615912
flw_output_of_belt_coal_fdr_b4_t_h,prs_of_gas_in_ecmz_side_b_outl_kpa,-0.9394187318026302
prs_of_gas_in_ecmz_side_b_outl_kpa,flw_output_of_belt_coal_fdr_b4_t_h,-0.9394187318026302
esp_comb_with_ff_b_inl_prs_2_kpa,temp_of_4_lph_outl_wtr_adegc,-0.9398084746337254
temp_of_4_lph_outl_wtr_adegc,esp_comb_with_ff_b_inl_prs_2_kpa,-0.9398084746337254
prs_of_gas_in_ecmz_side_b_outl_kpa,flw_output_of_belt_coal_fdr_a2_t_h,-0.9402879186655755
flw_output_of_belt_coal_fdr_a2_t_h,prs_of_gas_in_ecmz_side_b_outl_kpa,-0.9402879186655755
esp_comb_with_ff_b_inl_prs_2_kpa,flw_output_of_belt_coal_fdr_b4_t_h,-0.9409106613024413
flw_output_of_belt_coal_fdr_b4_t_h,esp_comb_with_ff_b_inl_prs_2_kpa,-0.9409106613024413
prs_of_condensate_pump_b_inlet_kpa,temp_1_of_furnace_a_inner_adegc,-0.940948208384933
temp_1_of_furnace_a_inner_adegc,prs_of_condensate_pump_b_inlet_kpa,-0.940948208384933
t_bfbp_b_inlet_temperature_adegc,prs_of_condensate_pump_a_outl_mpa,-0.9410696262079592
prs_of_condensate_pump_a_outl_mpa,t_bfbp_b_inlet_temperature_adegc,-0.9410696262079592
prs_of_gas_in_ltr_side_a_outl_kpa,furnace_bed_temp_7_9_sel_adegc,-0.9411173701980353
furnace_bed_temp_7_9_sel_adegc,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9411173701980353
prs_of_gas_in_ltr_side_a_outl_kpa,flw_total_a_t_h,-0.941480459097908
flw_total_a_t_h,prs_of_gas_in_ltr_side_a_outl_kpa,-0.941480459097908
esp_comb_with_ff_a_inl_prs_2_kpa,flw_output_of_belt_coal_fdr_a2_t_h,-0.9418108435435559
flw_output_of_belt_coal_fdr_a2_t_h,esp_comb_with_ff_a_inl_prs_2_kpa,-0.9418108435435559
cur_of_induced_draft_fan_mtr_b_a,esp_comb_with_ff_b_inl_prs_1_kpa,-0.9419168011560355
esp_comb_with_ff_b_inl_prs_1_kpa,cur_of_induced_draft_fan_mtr_b_a,-0.9419168011560355
te_no_6_hp_heater_ol_feed_wtr_adegc,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9428685523043794
prs_of_gas_in_ltr_side_a_outl_kpa,te_no_6_hp_heater_ol_feed_wtr_adegc,-0.9428685523043794
furnace_bed_temp_13_15_sel_adegc,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9429365690987015
prs_of_gas_in_ltr_side_a_outl_kpa,furnace_bed_temp_13_15_sel_adegc,-0.9429365690987015
differential_prs_of_furnace_b_kpa,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9429674115666068
prs_of_gas_in_ltr_side_a_outl_kpa,differential_prs_of_furnace_b_kpa,-0.9429674115666068
u_valve_a_inlet_static_prs_kpa,te_no_8_hp_heater_ol_feed_wtr_adegc,-0.9430739807244392
te_no_8_hp_heater_ol_feed_wtr_adegc,u_valve_a_inlet_static_prs_kpa,-0.9430739807244392
esp_comb_with_ff_a_inl_prs_2_kpa,flw_output_of_belt_coal_fdr_b4_t_h,-0.943619221153208
flw_output_of_belt_coal_fdr_b4_t_h,esp_comb_with_ff_a_inl_prs_2_kpa,-0.943619221153208
u_valve_a_inlet_static_prs_kpa,temp_of_4_lph_outl_wtr_adegc,-0.945114247775483
temp_of_4_lph_outl_wtr_adegc,u_valve_a_inlet_static_prs_kpa,-0.945114247775483
te_of_gas_in_ecmz_side_a_outl_adegc,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9453149853713189
prs_of_gas_in_ltr_side_a_outl_kpa,te_of_gas_in_ecmz_side_a_outl_adegc,-0.9453149853713189
prs_of_condensate_pump_a_inlet_kpa,prs_air_in_stm_aph_paf_b_outl_kpa,-0.9453751432564499
prs_air_in_stm_aph_paf_b_outl_kpa,prs_of_condensate_pump_a_inlet_kpa,-0.9453751432564499
prs_of_gas_in_ltr_side_a_outl_kpa,temp_of_gas_in_ltr_side_a_outl_adegc,-0.9459186497062364
temp_of_gas_in_ltr_side_a_outl_adegc,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9459186497062364
differential_prs_of_furnace_b_kpa,esp_comb_with_ff_b_inl_prs_1_kpa,-0.9460226204251333
esp_comb_with_ff_b_inl_prs_1_kpa,differential_prs_of_furnace_b_kpa,-0.9460226204251333
flw_output_of_belt_coal_fdr_a1_t_h,esp_comb_with_ff_b_inl_prs_1_kpa,-0.9461005756718605
esp_comb_with_ff_b_inl_prs_1_kpa,flw_output_of_belt_coal_fdr_a1_t_h,-0.9461005756718605
u_valve_a_inlet_static_prs_kpa,te_no_7_hp_heater_ol_feed_wtr_adegc,-0.9466049745348099
te_no_7_hp_heater_ol_feed_wtr_adegc,u_valve_a_inlet_static_prs_kpa,-0.9466049745348099
flw_output_of_belt_coal_fdr_c1_t_h,prs_of_gas_in_ltr_side_b_outl_kpa,-0.9467772395980026
prs_of_gas_in_ltr_side_b_outl_kpa,flw_output_of_belt_coal_fdr_c1_t_h,-0.9467772395980026
flw_output_of_belt_coal_fdr_c1_t_h,esp_comb_with_ff_b_inl_prs_1_kpa,-0.946978598702574
esp_comb_with_ff_b_inl_prs_1_kpa,flw_output_of_belt_coal_fdr_c1_t_h,-0.946978598702574
esp_comb_with_ff_b_inl_prs_2_kpa,differential_prs_of_furnace_b_kpa,-0.9470416058369366
differential_prs_of_furnace_b_kpa,esp_comb_with_ff_b_inl_prs_2_kpa,-0.9470416058369366
prs_air_in_stm_aph_paf_b_outl_kpa,prs_of_gas_in_ltr_side_a_outl_kpa,-0.947204989607322
prs_of_gas_in_ltr_side_a_outl_kpa,prs_air_in_stm_aph_paf_b_outl_kpa,-0.947204989607322
u_valve_a_inlet_static_prs_kpa,total_air_flow_knm3_h,-0.9475709237529117
total_air_flow_knm3_h,u_valve_a_inlet_static_prs_kpa,-0.9475709237529117
prs_of_gas_in_ltr_side_b_outl_kpa,flw_output_of_belt_coal_fdr_c2_t_h,-0.9478760325328353
flw_output_of_belt_coal_fdr_c2_t_h,prs_of_gas_in_ltr_side_b_outl_kpa,-0.9478760325328353
differential_prs_of_furnace_b_kpa,esp_comb_with_ff_a_inl_prs_2_kpa,-0.9478816346365545
esp_comb_with_ff_a_inl_prs_2_kpa,differential_prs_of_furnace_b_kpa,-0.9478816346365545
main_steam_flow_sel_t_h,u_valve_a_inlet_static_prs_kpa,-0.9479314232221746
u_valve_a_inlet_static_prs_kpa,main_steam_flow_sel_t_h,-0.9479314232221746
flw_output_of_belt_coal_fdr_a1_t_h,prs_of_gas_in_ltr_side_b_outl_kpa,-0.9480781832023732
prs_of_gas_in_ltr_side_b_outl_kpa,flw_output_of_belt_coal_fdr_a1_t_h,-0.9480781832023732
flw_of_cnd_water_before_dea_t_h,prs_of_condensate_pump_b_inlet_kpa,-0.9484676529641269
prs_of_condensate_pump_b_inlet_kpa,flw_of_cnd_water_before_dea_t_h,-0.9484676529641269
prs_of_condensate_pump_a_inlet_kpa,te_no_7_hp_heater_ol_feed_wtr_adegc,-0.9484758435213277
te_no_7_hp_heater_ol_feed_wtr_adegc,prs_of_condensate_pump_a_inlet_kpa,-0.9484758435213277
prs_of_gas_in_ecmz_side_b_outl_kpa,flw_output_of_belt_coal_fdr_a1_t_h,-0.9487819161959204
flw_output_of_belt_coal_fdr_a1_t_h,prs_of_gas_in_ecmz_side_b_outl_kpa,-0.9487819161959204
flw_output_of_belt_coal_fdr_c1_t_h,prs_of_gas_in_ecmz_side_b_outl_kpa,-0.9487923966763263
prs_of_gas_in_ecmz_side_b_outl_kpa,flw_output_of_belt_coal_fdr_c1_t_h,-0.9487923966763263
prs_of_gas_in_ltr_side_b_outl_kpa,cur_of_induced_draft_fan_mtr_a_a,-0.9489123692303816
cur_of_induced_draft_fan_mtr_a_a,prs_of_gas_in_ltr_side_b_outl_kpa,-0.9489123692303816
flw_output_of_belt_coal_fdr_a1_t_h,esp_comb_with_ff_b_inl_prs_2_kpa,-0.9490257074121845
esp_comb_with_ff_b_inl_prs_2_kpa,flw_output_of_belt_coal_fdr_a1_t_h,-0.9490257074121845
furnace_bed_temp_10_12_sel_adegc,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9490478002728627
prs_of_gas_in_ltr_side_a_outl_kpa,furnace_bed_temp_10_12_sel_adegc,-0.9490478002728627
esp_comb_with_ff_a_inl_prs_2_kpa,flw_output_of_belt_coal_fdr_a1_t_h,-0.9490728072132251
flw_output_of_belt_coal_fdr_a1_t_h,esp_comb_with_ff_a_inl_prs_2_kpa,-0.9490728072132251
prs_of_gas_in_ltr_side_a_outl_kpa,temp_of_furnace_a_outl_adegc,-0.9491122831119964
temp_of_furnace_a_outl_adegc,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9491122831119964
prs_of_gas_in_ltr_side_a_outl_kpa,temp_of_gas_in_ltr_side_a_inl_adegc,-0.9495398845827451
temp_of_gas_in_ltr_side_a_inl_adegc,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9495398845827451
prs_of_gas_in_ltr_side_a_outl_kpa,flw_total_b_t_h,-0.9497396567655256
flw_total_b_t_h,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9497396567655256
esp_comb_with_ff_b_inl_prs_1_kpa,pressure_of_sa_fan_b_outlet_kpa,-0.949779291569295
pressure_of_sa_fan_b_outlet_kpa,esp_comb_with_ff_b_inl_prs_1_kpa,-0.949779291569295
flw_output_of_belt_coal_fdr_c2_t_h,esp_comb_with_ff_b_inl_prs_1_kpa,-0.9501537319025989
esp_comb_with_ff_b_inl_prs_1_kpa,flw_output_of_belt_coal_fdr_c2_t_h,-0.9501537319025989
esp_comb_with_ff_b_outl_prs_kpa,total_air_flow_knm3_h,-0.9505012030982775
total_air_flow_knm3_h,esp_comb_with_ff_b_outl_prs_kpa,-0.9505012030982775
flw_output_of_belt_coal_fdr_c2_t_h,prs_of_gas_in_ecmz_side_b_outl_kpa,-0.9507009566902854
prs_of_gas_in_ecmz_side_b_outl_kpa,flw_output_of_belt_coal_fdr_c2_t_h,-0.9507009566902854
lms_pdr_bin_flud_blwr_ol_prs_kpa,prs_of_condensate_pump_a_outl_mpa,-0.9509298797581939
prs_of_condensate_pump_a_outl_mpa,lms_pdr_bin_flud_blwr_ol_prs_kpa,-0.9509298797581939
esp_comb_with_ff_b_inl_prs_2_kpa,flw_output_of_belt_coal_fdr_c1_t_h,-0.9509473786867662
flw_output_of_belt_coal_fdr_c1_t_h,esp_comb_with_ff_b_inl_prs_2_kpa,-0.9509473786867662
temperature_of_cyclone_b_inlet_adegc,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9509827728105889
prs_of_gas_in_ltr_side_a_outl_kpa,temperature_of_cyclone_b_inlet_adegc,-0.9509827728105889
prs_of_hpfa_fan_outl_head_pipe_kpa,prs_of_condensate_pump_a_outl_mpa,-0.9510155882667957
prs_of_condensate_pump_a_outl_mpa,prs_of_hpfa_fan_outl_head_pipe_kpa,-0.9510155882667957
status_operacao,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9513270585144182
prs_of_gas_in_ltr_side_a_outl_kpa,status_operacao,-0.9513270585144182
prs_of_gas_in_ltr_side_a_outl_kpa,temperature_of_cyclone_a_inlet_adegc,-0.9515382401060428
temperature_of_cyclone_a_inlet_adegc,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9515382401060428
flw_output_of_belt_coal_fdr_c1_t_h,esp_comb_with_ff_a_inl_prs_2_kpa,-0.9523245717536264
esp_comb_with_ff_a_inl_prs_2_kpa,flw_output_of_belt_coal_fdr_c1_t_h,-0.9523245717536264
prs_of_condensate_pump_a_inlet_kpa,te_no_8_hp_heater_ol_feed_wtr_adegc,-0.9528986776326727
te_no_8_hp_heater_ol_feed_wtr_adegc,prs_of_condensate_pump_a_inlet_kpa,-0.9528986776326727
esp_comb_with_ff_b_inl_prs_2_kpa,flw_output_of_belt_coal_fdr_c2_t_h,-0.9529315380209029
flw_output_of_belt_coal_fdr_c2_t_h,esp_comb_with_ff_b_inl_prs_2_kpa,-0.9529315380209029
furnace_bed_temp_1_3_sel_adegc,prs_of_gas_in_ltr_side_b_outl_kpa,-0.9531103163481304
prs_of_gas_in_ltr_side_b_outl_kpa,furnace_bed_temp_1_3_sel_adegc,-0.9531103163481304
prs_of_gas_in_ecmz_side_b_outl_kpa,cur_of_induced_draft_fan_mtr_a_a,-0.9535609092919453
cur_of_induced_draft_fan_mtr_a_a,prs_of_gas_in_ecmz_side_b_outl_kpa,-0.9535609092919453
cur_of_induced_draft_fan_mtr_a_a,esp_comb_with_ff_b_inl_prs_1_kpa,-0.9537801665949212
esp_comb_with_ff_b_inl_prs_1_kpa,cur_of_induced_draft_fan_mtr_a_a,-0.9537801665949212
esp_comb_with_ff_a_inl_prs_1_kpa,prs_of_condensate_pump_a_outl_mpa,-0.9543509364526344
prs_of_condensate_pump_a_outl_mpa,esp_comb_with_ff_a_inl_prs_1_kpa,-0.9543509364526344
esp_comb_with_ff_b_inl_prs_2_kpa,cur_of_induced_draft_fan_mtr_a_a,-0.9545751442152584
cur_of_induced_draft_fan_mtr_a_a,esp_comb_with_ff_b_inl_prs_2_kpa,-0.9545751442152584
flw_output_of_belt_coal_fdr_c2_t_h,esp_comb_with_ff_a_inl_prs_2_kpa,-0.954915128480242
esp_comb_with_ff_a_inl_prs_2_kpa,flw_output_of_belt_coal_fdr_c2_t_h,-0.954915128480242
prs_of_gas_in_ltr_side_a_outl_kpa,temp_1_of_furnace_b_inner_adegc,-0.9549578490847479
temp_1_of_furnace_b_inner_adegc,prs_of_gas_in_ltr_side_a_outl_kpa,-0.9549578490847479
differential_prs_of_furnace_b_kpa,prs_of_gas_in_ecmz_side_b_outl_kpa,-0.9549786731912074
prs_of_gas_in_ecmz_side_b_outl_kpa,differential_prs_of_furnace_b_kpa,-0.9549786731912074
esp_comb_with_ff_b_inl_prs_1_kpa,furnace_bed_temp_1_3_sel_adegc,-0.9550460221735254
furnace_bed_temp_1_3_sel_adegc,esp_comb_with_ff_b_inl_prs_1_kpa,-0.9550460221735254
total_air_flow_knm3_h,prs_of_condensate_pump_a_inlet_kpa,-0.9558932034509807
prs_of_condensate_pump_a_inlet_kpa,total_air_flow_knm3_h,-0.9558932034509807
prs_of_gas_in_ltr_side_b_outl_kpa,furnace_bed_temp_4_6_sel_adegc,-0.956380404888992
furnace_bed_temp_4_6_sel_adegc,prs_of_gas_in_ltr_side_b_outl_kpa,-0.956380404888992
temp_3_of_furnace_b_inner_adegc,prs_of_gas_in_ltr_side_a_outl_kpa,-0.95651349448238
prs_of_gas_in_ltr_side_a_outl_kpa,temp_3_of_furnace_b_inner_adegc,-0.95651349448238
furnace_bed_temp_13_15_sel_adegc,esp_comb_with_ff_b_inl_prs_1_kpa,-0.9565905212955551
esp_comb_with_ff_b_inl_prs_1_kpa,furnace_bed_temp_13_15_sel_adegc,-0.9565905212955551
prs_of_gas_in_ltr_side_a_outl_kpa,furnace_bed_temp_16_18_sel_adegc,-0.956885824460574
furnace_bed_temp_16_18_sel_adegc,prs_of_gas_in_ltr_side_a_outl_kpa,-0.956885824460574
differential_prs_of_furnace_b_kpa,prs_of_gas_in_ltr_side_b_outl_kpa,-0.9570146729469088
prs_of_gas_in_ltr_side_b_outl_kpa,differential_prs_of_furnace_b_kpa,-0.9570146729469088
furnace_bed_temp_13_15_sel_adegc,prs_of_gas_in_ltr_side_b_outl_kpa,-0.9571795184606504
prs_of_gas_in_ltr_side_b_outl_kpa,furnace_bed_temp_13_15_sel_adegc,-0.9571795184606504
esp_comb_with_ff_b_inl_prs_1_kpa,furnace_bed_temp_4_6_sel_adegc,-0.9572377470586976
furnace_bed_temp_4_6_sel_adegc,esp_comb_with_ff_b_inl_prs_1_kpa,-0.9572377470586976
furnace_bed_temp_1_3_sel_adegc,prs_of_gas_in_ecmz_side_b_outl_kpa,-0.9576923271978739
